"Time_Iter","Inner_Iter",    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     , "tavg[RefForce]" ,    "tavg[CD]"    ,    "tavg[CL]"    ,    "tavg[CSF]"   ,    "tavg[CMx]"   ,    "tavg[CMy]"   ,    "tavg[CMz]"   ,    "tavg[CFx]"   ,    "tavg[CFy]"   ,    "tavg[CFz]"   ,   "tavg[CEff]"   ,  "tavg[Buffet]"  
          3,         137,               0.5,     0.01066399508,      0.6781423439,                 0,                 0,                 0,     0.08143029622,     0.01066399508,      0.6781423439,                 0,       63.59177202,     0.01105002684,               0.5,     0.01066399508,      0.6781423439,                 0,                 0,                 0,     0.08143029622,     0.01066399508,      0.6781423439,                 0,       63.59177202,     0.01105002684
          4,          64,               0.5,    0.009920294933,      0.6778444513,                 0,                 0,                 0,     0.08079755157,    0.009920294933,      0.6778444513,                 0,       68.32906238,     0.01254928946,               0.5,     0.01029214501,      0.6779933976,                 0,                 0,                 0,     0.08111392389,     0.01029214501,      0.6779933976,                 0,        65.9604172,     0.01179965815
          5,          43,               0.5,    0.009770373193,      0.6757901632,                 0,                 0,                 0,     0.08035580131,    0.009770373193,      0.6757901632,                 0,       69.16728255,     0.01254928946,               0.5,     0.01011822107,      0.6772589861,                 0,                 0,                 0,     0.08086121637,     0.01011822107,      0.6772589861,                 0,       67.02937232,     0.01204953526
          6,          38,               0.5,    0.009679285666,      0.6746234034,                 0,                 0,                 0,      0.0798821857,    0.009679285666,      0.6746234034,                 0,       69.69764368,     0.01254928946,               0.5,     0.01000848722,      0.6766000905,                 0,                 0,                 0,      0.0806164587,     0.01000848722,      0.6766000905,                 0,       67.69644016,     0.01217447381
          7,          36,               0.5,    0.009692675099,      0.6741538952,                 0,                 0,                 0,     0.07953466753,    0.009692675099,      0.6741538952,                 0,       69.55292407,     0.01254928946,               0.5,    0.009945324794,      0.6761108514,                 0,                 0,                 0,     0.08040010047,    0.009945324794,      0.6761108514,                 0,       68.06773694,     0.01224943694
          8,          35,               0.5,    0.009795393618,      0.6743727622,                 0,                 0,                 0,     0.07938885626,    0.009795393618,      0.6743727622,                 0,       68.84590743,     0.01254928946,               0.5,    0.009920336265,      0.6758211699,                 0,                 0,                 0,     0.08023155977,    0.009920336265,      0.6758211699,                 0,       68.19743202,     0.01229941236
          9,          31,               0.5,    0.009942975877,      0.6750356752,                 0,                 0,                 0,     0.07947068566,    0.009942975877,      0.6750356752,                 0,       67.89070833,     0.01254928946,               0.5,    0.009923570495,      0.6757089564,                 0,                 0,                 0,     0.08012286346,    0.009923570495,      0.6757089564,                 0,       68.15361435,     0.01233510909
         10,          28,               0.5,     0.01009993721,      0.6757730469,                 0,                 0,                 0,     0.07963506722,     0.01009993721,      0.6757730469,                 0,       66.90863842,     0.01254928946,               0.5,    0.009945616335,      0.6757169677,                 0,                 0,                 0,     0.08006188893,    0.009945616335,      0.6757169677,                 0,       67.99799236,     0.01236188163
         11,          27,               0.5,     0.01024404081,      0.6764440694,                 0,                 0,                 0,     0.07978464418,     0.01024404081,      0.6764440694,                 0,       66.03293389,     0.01254928946,               0.5,    0.009978774609,      0.6757977568,                 0,                 0,                 0,     0.08003108396,    0.009978774609,      0.6757977568,                 0,       67.77965253,     0.01238270473
         12,          27,               0.5,     0.01035922985,      0.6770952954,                 0,                 0,                 0,     0.07988876399,     0.01035922985,      0.6770952954,                 0,       65.36154764,     0.01254928946,               0.5,     0.01001682013,      0.6759275106,                 0,                 0,                 0,     0.08001685196,     0.01001682013,      0.6759275106,                 0,       67.53784204,      0.0123993632
         13,          26,               0.5,     0.01042939389,      0.6777246706,                 0,                 0,                 0,     0.07993862246,     0.01042939389,      0.6777246706,                 0,       64.98217227,     0.01254928946,               0.5,     0.01005432684,      0.6760908888,                 0,                 0,                 0,     0.08000974019,     0.01005432684,      0.6760908888,                 0,       67.30550842,     0.01241299286
         14,          26,               0.5,     0.01043653673,      0.6783007073,                 0,                 0,                 0,     0.07990651429,     0.01043653673,      0.6783007073,                 0,       64.99289226,     0.01254928946,               0.5,     0.01008617766,      0.6762750403,                 0,                 0,                 0,     0.08000113803,     0.01008617766,      0.6762750403,                 0,       67.11279041,     0.01242435091
         15,          27,               0.5,     0.01036829614,      0.6788413946,                 0,                 0,                 0,     0.07983202623,     0.01036829614,      0.6788413946,                 0,       65.47280143,     0.01254928946,               0.5,     0.01010787908,      0.6764724522,                 0,                 0,                 0,     0.07998812943,     0.01010787908,      0.6764724522,                 0,       66.98663741,     0.01243396157
         16,          28,               0.5,     0.01023840057,      0.6794481588,                 0,                 0,                 0,      0.0798546437,     0.01023840057,      0.6794481588,                 0,       66.36272476,     0.01254928946,               0.5,     0.01011720205,      0.6766850027,                 0,                 0,                 0,     0.07997859474,     0.01011720205,      0.6766850027,                 0,       66.94207222,     0.01244219927
         17,          28,               0.5,     0.01008512516,      0.6800947625,                 0,                 0,                 0,     0.08002108372,     0.01008512516,      0.6800947625,                 0,        67.4354311,     0.01254928946,               0.5,     0.01011506359,        0.67691232,                 0,                 0,                 0,     0.07998142734,     0.01011506359,        0.67691232,                 0,       66.97496281,     0.01244933862
         18,          26,               0.5,    0.009944387891,      0.6805853707,                 0,                 0,                 0,     0.08020893663,    0.009944387891,      0.6805853707,                 0,       68.43914157,     0.01254928946,               0.5,     0.01010439636,      0.6771418857,                 0,                 0,                 0,     0.07999564667,     0.01010439636,      0.6771418857,                 0,       67.06647399,     0.01245558555
         19,          24,               0.5,    0.009830335152,      0.6808667372,                 0,                 0,                 0,     0.08035321826,    0.009830335152,      0.6808667372,                 0,       69.26180305,     0.01254928946,               0.5,     0.01008827511,      0.6773609946,                 0,                 0,                 0,     0.08001668029,     0.01008827511,      0.6773609946,                 0,       67.19561099,     0.01246109754
         20,          24,               0.5,    0.009744189534,      0.6809979859,                 0,                 0,                 0,     0.08046938028,    0.009744189534,      0.6809979859,                 0,       69.88759645,     0.01254928946,               0.5,     0.01006915924,      0.6775630497,                 0,                 0,                 0,     0.08004183029,     0.01006915924,      0.6775630497,                 0,       67.34516574,     0.01246599709
         21,          30,               0.5,    0.009691588817,       0.681076644,                 0,                 0,                 0,     0.08062141111,    0.009691588817,       0.681076644,                 0,       70.27502475,     0.01254928946,               0.5,     0.01004928712,      0.6777479757,                 0,                 0,                 0,     0.08007233454,     0.01004928712,      0.6777479757,                 0,       67.49936884,      0.0124703809
         22,          34,               0.5,    0.009708840293,      0.6812952527,                 0,                 0,                 0,     0.08084906435,    0.009708840293,      0.6812952527,                 0,       70.17267069,     0.01254928946,               0.5,     0.01003226478,      0.6779253395,                 0,                 0,                 0,     0.08011117103,     0.01003226478,      0.6779253395,                 0,       67.63303394,     0.01247432633
         23,          33,               0.5,    0.009757073123,      0.6816646462,                 0,                 0,                 0,     0.08103837704,    0.009757073123,      0.6816646462,                 0,       69.86364021,     0.01254928946,               0.5,     0.01001916041,      0.6781034017,                 0,                 0,                 0,      0.0801553237,     0.01001916041,      0.6781034017,                 0,       67.73925328,       0.012477896
         24,          43,               0.5,    0.009812221503,      0.6819908033,                 0,                 0,                 0,     0.08111932832,    0.009812221503,      0.6819908033,                 0,       69.50422013,     0.01254928946,               0.5,      0.0100097541,      0.6782801018,                 0,                 0,                 0,     0.08019914209,      0.0100097541,      0.6782801018,                 0,       67.81947905,     0.01248114116
         25,          46,               0.5,    0.009811055382,      0.6819046696,                 0,                 0,                 0,     0.08097754354,    0.009811055382,      0.6819046696,                 0,         69.503702,     0.01254928946,               0.5,     0.01000111502,      0.6784376917,                 0,                 0,                 0,     0.08023298563,     0.01000111502,      0.6784376917,                 0,       67.89270613,     0.01248410413
         26,          38,               0.5,    0.009707730155,       0.681733903,                 0,                 0,                 0,     0.08062660046,    0.009707730155,       0.681733903,                 0,       70.22588104,     0.01254928946,               0.5,    0.009988890653,      0.6785750339,                 0,                 0,                 0,     0.08024938625,    0.009988890653,      0.6785750339,                 0,       67.98992175,     0.01248682018
         27,          32,               0.5,    0.009599250064,       0.681785174,                 0,                 0,                 0,     0.08032715619,    0.009599250064,       0.681785174,                 0,        71.0248373,     0.01254928946,               0.5,     0.00997330503,      0.6787034395,                 0,                 0,                 0,     0.08025249705,     0.00997330503,      0.6787034395,                 0,       68.11131838,     0.01248931896
         28,          30,               0.5,    0.009529198769,      0.6821359031,                 0,                 0,                 0,     0.08020672759,    0.009529198769,      0.6821359031,                 0,       71.58376267,     0.01254928946,               0.5,     0.00995622402,      0.6788354573,                 0,                 0,                 0,     0.08025073668,     0.00995622402,      0.6788354573,                 0,       68.24487393,     0.01249162551
         29,          29,               0.5,     0.00950091197,       0.682725841,                 0,                 0,                 0,     0.08029089698,     0.00950091197,       0.682725841,                 0,       71.85897976,     0.01254928946,               0.5,     0.00993936061,      0.6789795456,                 0,                 0,                 0,      0.0802522241,     0.00993936061,      0.6789795456,                 0,        68.3787297,     0.01249376122
         30,          31,               0.5,    0.009488814232,      0.6834625093,                 0,                 0,                 0,     0.08055603675,    0.009488814232,      0.6834625093,                 0,       72.02823162,     0.01254928946,               0.5,    0.009923269668,      0.6791396514,                 0,                 0,                 0,     0.08026307455,    0.009923269668,      0.6791396514,                 0,       68.50906905,     0.01249574437
         31,         298,               0.5,     0.01498069457,       1.313455245,                 0,                 0,                 0,      0.2010792522,     0.01498069457,       1.313455245,                 0,        87.6765252,     0.01554821213,               0.5,     0.01009766363,      0.7010126029,                 0,                 0,                 0,     0.08442914965,     0.01009766363,      0.7010126029,                 0,       69.17001582,     0.01260100188
         32,         272,               0.5,    -0.02360400195,      0.6902400126,                 0,                 0,                 0,     0.01589057329,    -0.02360400195,      0.6902400126,                 0,      -29.24249938,     0.01554821213,               0.5,    0.008974274778,      0.7006535166,                 0,                 0,                 0,     0.08214453043,    0.008974274778,      0.7006535166,                 0,       65.88959864,     0.01269924222
         33,         240,               0.5,    -0.01471655855,       0.758598682,                 0,                 0,                 0,     0.04723408362,    -0.01471655855,       0.758598682,                 0,      -51.54728801,     0.01704779454,               0.5,    0.008210054348,      0.7025227155,                 0,                 0,                 0,     0.08101838699,    0.008210054348,      0.7025227155,                 0,       62.10131198,      0.0128395181
         34,         215,               0.5,    -0.00995152457,      0.8666285386,                 0,                 0,                 0,     0.07718564409,    -0.00995152457,      0.8666285386,                 0,      -87.08500215,     0.01704779454,               0.5,    0.007642505007,      0.7076510224,                 0,                 0,                 0,     0.08089861377,    0.007642505007,      0.7076510224,                 0,       57.43923966,     0.01297102674
         35,         189,               0.5,    -0.01117274193,      0.8937575634,                 0,                 0,                 0,     0.07836502121,    -0.01117274193,      0.8937575634,                 0,      -79.99446948,     0.01704779454,               0.5,    0.007072346009,      0.7132906146,                 0,                 0,                 0,     0.08082183824,    0.007072346009,      0.7132906146,                 0,       53.27458181,     0.01309456516
         36,         180,               0.5,    -0.01343888157,      0.8690147321,                 0,                 0,                 0,     0.06660211263,    -0.01343888157,      0.8690147321,                 0,      -64.66421537,     0.01704779454,               0.5,    0.006469074609,      0.7178707357,                 0,                 0,                 0,     0.08040361102,    0.006469074609,      0.7178707357,                 0,       49.80579365,     0.01321083661
         37,         173,               0.5,    -0.01506988341,      0.8547207641,                 0,                 0,                 0,     0.06156125667,    -0.01506988341,      0.8547207641,                 0,      -56.71714511,     0.01704779454,               0.5,    0.005853675809,      0.7217807365,                 0,                 0,                 0,     0.07986525804,    0.005853675809,      0.7217807365,                 0,       46.76228112,     0.01332046398
         38,         172,               0.5,    -0.01562272839,      0.8693415909,                 0,                 0,                 0,     0.06526869974,    -0.01562272839,      0.8693415909,                 0,      -55.64595179,     0.01854742825,               0.5,    0.005257109025,      0.7258796491,                 0,                 0,                 0,     0.07945979808,    0.005257109025,      0.7258796491,                 0,       43.91760798,     0.01346565743
         39,         172,               0.5,    -0.01580913629,      0.8903639393,                 0,                 0,                 0,     0.06958403192,    -0.01580913629,      0.8903639393,                 0,      -56.31958146,     0.01854742825,               0.5,    0.004687751044,      0.7303251705,                 0,                 0,                 0,     0.07919288548,    0.004687751044,      0.7303251705,                 0,       41.20849475,     0.01360300259
         40,         169,               0.5,    -0.01625461849,       0.897809512,                 0,                 0,                 0,     0.06959031935,    -0.01625461849,       0.897809512,                 0,      -55.23411779,     0.01854742825,               0.5,    0.004136636056,      0.7347326532,                 0,                 0,                 0,     0.07894018638,    0.004136636056,      0.7347326532,                 0,       38.67053127,     0.01373311905
         41,         167,               0.5,    -0.01694430658,      0.8944599968,                 0,                 0,                 0,      0.0669538211,    -0.01694430658,      0.8944599968,                 0,       -52.7882326,     0.01854742825,               0.5,    0.003596099066,      0.7388282261,                 0,                 0,                 0,     0.07863284368,    0.003596099066,      0.7388282261,                 0,       36.32543476,     0.01385656288
         42,         167,               0.5,    -0.01751825582,      0.8927786376,                 0,                 0,                 0,     0.06536916362,    -0.01751825582,      0.8927786376,                 0,      -50.96275832,     0.01854742825,               0.5,    0.003068240193,      0.7426769864,                 0,                 0,                 0,     0.07830125167,    0.003068240193,      0.7426769864,                 0,       34.14322993,     0.01397383451
         43,         167,               0.5,    -0.01787788288,      0.8983835551,                 0,                 0,                 0,     0.06604327297,    -0.01787788288,      0.8983835551,                 0,      -50.25111536,     0.01854742825,               0.5,    0.002557359143,      0.7464747075,                 0,                 0,                 0,     0.07800227658,    0.002557359143,      0.7464747075,                 0,       32.08483126,     0.01408538558
         44,         169,               0.5,    -0.01810772333,      0.9061368838,                 0,                 0,                 0,     0.06704709281,    -0.01810772333,      0.9061368838,                 0,      -50.04145839,     0.01854742825,               0.5,     0.00206533337,      0.7502761879,                 0,                 0,                 0,     0.07774143888,     0.00206533337,      0.7502761879,                 0,       30.12944341,     0.01419162469
         45,         169,               0.5,    -0.01838740687,       0.910698152,                 0,                 0,                 0,      0.0670555538,    -0.01838740687,       0.910698152,                 0,      -49.52836244,     0.01854742825,               0.5,    0.001589688248,      0.7540069313,                 0,                 0,                 0,     0.07749292992,    0.001589688248,      0.7540069313,                 0,        28.2769363,     0.01429292245
         46,         170,               0.5,    -0.01872434233,      0.9115518219,                 0,                 0,                 0,     0.06611326016,    -0.01872434233,      0.9115518219,                 0,      -48.68271504,     0.02004709851,               0.5,    0.001128005735,       0.757587497,                 0,                 0,                 0,     0.07723430106,    0.001128005735,       0.757587497,                 0,       26.52785332,     0.01442369918
         47,         170,               0.5,    -0.01906984675,      0.9127895847,                 0,                 0,                 0,     0.06549073491,    -0.01906984675,      0.9127895847,                 0,      -47.86559623,     0.02004709851,               0.5,   0.0006791645682,      0.7610364323,                 0,                 0,                 0,     0.07697333293,   0.0006791645682,      0.7610364323,                 0,       24.87466555,      0.0145486636
         48,         171,               0.5,    -0.01934886534,      0.9161673943,                 0,                 0,                 0,     0.06553930297,    -0.01934886534,      0.9161673943,                 0,       -47.3499287,     0.02004709851,               0.5,   0.0002437726137,      0.7644088445,                 0,                 0,                 0,     0.07672476706,   0.0002437726137,      0.7644088445,                 0,       23.30456567,      0.0146681948
         49,         172,               0.5,    -0.01957450784,      0.9205381132,                 0,                 0,                 0,     0.06579412696,    -0.01957450784,      0.9205381132,                 0,      -47.02739505,     0.02004709851,               0.5,  -0.0001778929279,      0.7677307438,                 0,                 0,                 0,     0.07649220025,  -0.0001778929279,      0.7677307438,                 0,       21.80814098,     0.01478263956
         50,         173,               0.5,    -0.01980175426,       0.923841666,                 0,                 0,                 0,     0.06568635589,    -0.01980175426,       0.923841666,                 0,      -46.65453646,     0.02004709851,               0.5,  -0.0005867233723,      0.7709830547,                 0,                 0,                 0,     0.07626707849,  -0.0005867233723,      0.7709830547,                 0,        20.3818352,     0.01489231579
         51,         173,               0.5,    -0.02006585847,      0.9260108981,                 0,                 0,                 0,     0.06528400257,    -0.02006585847,      0.9260108981,                 0,      -46.14858117,     0.02004709851,               0.5,  -0.0009842567416,      0.7741468882,                 0,                 0,                 0,     0.07604293408,  -0.0009842567416,      0.7741468882,                 0,        19.0240716,     0.01499751543
         52,         174,               0.5,    -0.02031265631,      0.9280398299,                 0,                 0,                 0,      0.0649076481,    -0.02031265631,      0.9280398299,                 0,      -45.68776312,     0.02004709851,               0.5,   -0.001370824733,      0.7772247471,                 0,                 0,                 0,     0.07582022836,   -0.001370824733,      0.7772247471,                 0,        17.7298349,      0.0150985071
         53,         174,               0.5,    -0.02053934197,      0.9310985737,                 0,                 0,                 0,     0.06487153325,    -0.02053934197,      0.9310985737,                 0,      -45.33244419,     0.02004709851,               0.5,   -0.001746678012,      0.7802418809,                 0,                 0,                 0,     0.07560554807,   -0.001746678012,      0.7802418809,                 0,       16.49331963,      0.0151955383
         54,         176,               0.5,    -0.02071363698,      0.9345172042,                 0,                 0,                 0,     0.06494018643,    -0.02071363698,      0.9345172042,                 0,      -45.11603661,     0.02004709851,               0.5,   -0.002111427223,      0.7832087141,                 0,                 0,                 0,     0.07540044496,   -0.002111427223,      0.7832087141,                 0,       15.30852432,     0.01528883753
         55,         177,               0.5,    -0.02088042542,      0.9379249556,                 0,                 0,                 0,     0.06496557646,    -0.02088042542,      0.9379249556,                 0,      -44.91886237,     0.02154679554,               0.5,   -0.002465559264,      0.7861278884,                 0,                 0,                 0,     0.07520356065,   -0.002465559264,      0.7861278884,                 0,       14.17215853,     0.01540691221
         56,         179,               0.5,    -0.02105422552,      0.9410641809,                 0,                 0,                 0,     0.06491756666,    -0.02105422552,      0.9410641809,                 0,      -44.69716447,     0.02154679554,               0.5,   -0.002809793825,       0.788997079,                 0,                 0,                 0,     0.07501307928,   -0.002809793825,       0.788997079,                 0,       13.08198588,     0.01552061376
         57,         173,               0.5,    -0.02137052285,      0.9448786116,                 0,                 0,                 0,     0.06501550326,    -0.02137052285,      0.9448786116,                 0,       -44.2141083,     0.02154679554,               0.5,   -0.003147261625,      0.7918312887,                 0,                 0,                 0,     0.07483130517,   -0.003147261625,      0.7918312887,                 0,       12.04023871,      0.0156301807
         58,         176,               0.5,    -0.02162410862,      0.9483681376,                 0,                 0,                 0,     0.06518390801,    -0.02162410862,      0.9483681376,                 0,      -43.85698177,     0.02154679554,               0.5,   -0.003477205322,      0.7946265896,                 0,                 0,                 0,     0.07465903022,   -0.003477205322,      0.7946265896,                 0,       11.04207406,     0.01573583454
         59,         207,               0.5,    -0.02078519987,      0.9576184349,                 0,                 0,                 0,     0.06606987956,    -0.02078519987,      0.9576184349,                 0,      -46.07213022,     0.02154679554,               0.5,   -0.003780854349,      0.7974860956,                 0,                 0,                 0,     0.07450834336,   -0.003780854349,      0.7974860956,                 0,       10.04007048,     0.01583778122
